Code	Site	Block	Plot	Point	Treatment	Depth	Date	SWC
44	Gamir	2	2	5	Control	40	12/02/2016	NA
45	Gamir	2	2	6	Control	10	12/02/2016	NA
46	Gamir	2	2	6	Control	20	12/02/2016	NA
47	Gamir	2	2	6	Control	30	12/02/2016	NA
48	Gamir	2	2	6	Control	40	12/02/2016	NA
49	Gamir	2	3	1	Drought	10	12/02/2016	29.9
50	Gamir	2	3	1	Drought	20	12/02/2016	26.3
51	Gamir	2	3	1	Drought	30	12/02/2016	30.4
52	Gamir	2	3	1	Drought	40	12/02/2016	32.1
53	Gamir	2	3	2	Drought	10	12/02/2016	23.6
54	Gamir	2	3	2	Drought	20	12/02/2016	26.5
55	Gamir	2	3	2	Drought	30	12/02/2016	25.1
56	Gamir	2	3	2	Drought	40	12/02/2016	25.9
57	Gamir	2	3	3	Drought	10	12/02/2016	25.1
58	Gamir	2	3	3	Drought	20	12/02/2016	24.1
59	Gamir	2	3	3	Drought	30	12/02/2016	21.5
60	Gamir	2	3	3	Drought	40	12/02/2016	20.7
61	Gamir	2	3	4	Drought	10	12/02/2016	25.1
62	Gamir	2	3	4	Drought	20	12/02/2016	18.6
63	Gamir	2	3	4	Drought	30	12/02/2016	29.9
64	Gamir	2	3	4	Drought	40	12/02/2016	23.0
65	Gamir	2	3	5	Drought	10	12/02/2016	NA
66	Gamir	2	3	5	Drought	20	12/02/2016	NA
67	Gamir	2	3	5	Drought	30	12/02/2016	NA
68	Gamir	2	3	5	Drought	40	12/02/2016	NA
69	Gamir	2	3	6	Drought	10	12/02/2016	NA
70	Gamir	2	3	6	Drought	20	12/02/2016	NA
71	Gamir	2	3	6	Drought	30	12/02/2016	NA
72	Gamir	2	3	6	Drought	40	12/02/2016	NA
73	Gamir	3	4	1	Drought	10	12/02/2016	27.8
74	Gamir	3	4	1	Drought	20	12/02/2016	29.3
75	Gamir	3	4	1	Drought	30	12/02/2016	26.2
76	Gamir	3	4	1	Drought	40	12/02/2016	27.2
77	Gamir	3	4	2	Drought	10	12/02/2016	29.0
78	Gamir	3	4	2	Drought	20	12/02/2016	26.6
79	Gamir	3	4	2	Drought	30	12/02/2016	28.2
80	Gamir	3	4	2	Drought	40	12/02/2016	28.5
81	Gamir	3	4	3	Drought	10	12/02/2016	17.7
82	Gamir	3	4	3	Drought	20	12/02/2016	21.6
83	Gamir	3	4	3	Drought	30	12/02/2016	26.4
84	Gamir	3	4	3	Drought	40	12/02/2016	22.9
85	Gamir	3	4	4	Drought	10	12/02/2016	28.7
86	Gamir	3	4	4	Drought	20	12/02/2016	22.4
87	Gamir	3	4	4	Drought	30	12/02/2016	18.9
88	Gamir	3	4	4	Drought	40	12/02/2016	18.3
89	Gamir	3	4	5	Drought	10	12/02/2016	NA
90	Gamir	3	4	5	Drought	20	12/02/2016	NA
91	Gamir	3	4	5	Drought	30	12/02/2016	NA
92	Gamir	3	4	5	Drought	40	12/02/2016	NA
93	Gamir	3	4	6	Drought	10	12/02/2016	NA
94	Gamir	3	4	6	Drought	20	12/02/2016	NA
95	Gamir	3	4	6	Drought	30	12/02/2016	NA
96	Gamir	3	4	6	Drought	40	12/02/2016	NA
97	Gamir	3	5	1	Control	10	12/02/2016	26.8
98	Gamir	3	5	1	Control	20	12/02/2016	28.5
99	Gamir	3	5	1	Control	30	12/02/2016	25.1
100	Gamir	3	5	1	Control	40	12/02/2016	27.5
101	Gamir	3	5	2	Control	10	12/02/2016	21.8
102	Gamir	3	5	2	Control	20	12/02/2016	22.2
103	Gamir	3	5	2	Control	30	12/02/2016	26.3
104	Gamir	3	5	2	Control	40	12/02/2016	22.7
105	Gamir	3	5	3	Control	10	12/02/2016	17.6
106	Gamir	3	5	3	Control	20	12/02/2016	31.2
107	Gamir	3	5	3	Control	30	12/02/2016	24.2
108	Gamir	3	5	3	Control	40	12/02/2016	29.9
109	Gamir	3	5	4	Control	10	12/02/2016	24.9
110	Gamir	3	5	4	Control	20	12/02/2016	23.2
111	Gamir	3	5	4	Control	30	12/02/2016	32.4
112	Gamir	3	5	4	Control	40	12/02/2016	27.1
113	Gamir	3	5	5	Control	10	12/02/2016	NA
114	Gamir	3	5	5	Control	20	12/02/2016	NA
115	Gamir	3	5	5	Control	30	12/02/2016	NA
116	Gamir	3	5	5	Control	40	12/02/2016	NA
117	Gamir	3	5	6	Control	10	12/02/2016	NA
118	Gamir	3	5	6	Control	20	12/02/2016	NA
119	Gamir	3	5	6	Control	30	12/02/2016	NA
120	Gamir	3	5	6	Control	40	12/02/2016	NA
121	Gamir	1	6	1	Drought	10	12/02/2016	28.3
122	Gamir	1	6	1	Drought	20	12/02/2016	27.8
123	Gamir	1	6	1	Drought	30	12/02/2016	23.4
124	Gamir	1	6	1	Drought	40	12/02/2016	22.8
125	Gamir	1	6	2	Drought	10	12/02/2016	28.4
126	Gamir	1	6	2	Drought	20	12/02/2016	26.7
127	Gamir	1	6	2	Drought	30	12/02/2016	18.6
128	Gamir	1	6	2	Drought	40	12/02/2016	26.4
129	Gamir	1	6	3	Drought	10	12/02/2016	23.9
130	Gamir	1	6	3	Drought	20	12/02/2016	17.5
131	Gamir	1	6	3	Drought	30	12/02/2016	25.4
132	Gamir	1	6	3	Drought	40	12/02/2016	20.6
133	Gamir	1	6	4	Drought	10	12/02/2016	26.9
134	Gamir	1	6	4	Drought	20	12/02/2016	22.7
135	Gamir	1	6	4	Drought	30	12/02/2016	18.5
136	Gamir	1	6	4	Drought	40	12/02/2016	18.3
137	Gamir	1	6	5	Drought	10	12/02/2016	NA
138	Gamir	1	6	5	Drought	20	12/02/2016	NA
139	Gamir	1	6	5	Drought	30	12/02/2016	NA
140	Gamir	1	6	5	Drought	40	12/02/2016	NA
141	Gamir	1	6	6	Drought	10	12/02/2016	NA
142	Gamir	1	6	6	Drought	20	12/02/2016	NA
143	Gamir	1	6	6	Drought	30	12/02/2016	NA
144	Gamir	1	6	6	Drought	40	12/02/2016	NA
1	Gamir	1	1	1	Control	10	11/03/2016	28.0
2	Gamir	1	1	1	Control	20	11/03/2016	31.7
3	Gamir	1	1	1	Control	30	11/03/2016	29.5
4	Gamir	1	1	1	Control	40	11/03/2016	28.5
5	Gamir	1	1	2	Control	10	11/03/2016	28.8
6	Gamir	1	1	2	Control	20	11/03/2016	27.3
7	Gamir	1	1	2	Control	30	11/03/2016	29.7
8	Gamir	1	1	2	Control	40	11/03/2016	26.8
9	Gamir	1	1	3	Control	10	11/03/2016	22.8
10	Gamir	1	1	3	Control	20	11/03/2016	24.2
11	Gamir	1	1	3	Control	30	11/03/2016	29.0
12	Gamir	1	1	3	Control	40	11/03/2016	28.8
13	Gamir	1	1	4	Control	10	11/03/2016	29.9
14	Gamir	1	1	4	Control	20	11/03/2016	25.3
15	Gamir	1	1	4	Control	30	11/03/2016	23.8
16	Gamir	1	1	4	Control	40	11/03/2016	29.5
17	Gamir	1	1	5	Control	10	11/03/2016	NA
18	Gamir	1	1	5	Control	20	11/03/2016	NA
19	Gamir	1	1	5	Control	30	11/03/2016	NA
20	Gamir	1	1	5	Control	40	11/03/2016	NA
21	Gamir	1	1	6	Control	10	11/03/2016	NA
22	Gamir	1	1	6	Control	20	11/03/2016	NA
23	Gamir	1	1	6	Control	30	11/03/2016	NA
24	Gamir	1	1	6	Control	40	11/03/2016	NA
25	Gamir	2	2	1	Control	10	11/03/2016	23.5
26	Gamir	2	2	1	Control	20	11/03/2016	21.2
27	Gamir	2	2	1	Control	30	11/03/2016	22.4
28	Gamir	2	2	1	Control	40	11/03/2016	23.5
29	Gamir	2	2	2	Control	10	11/03/2016	23.1
30	Gamir	2	2	2	Control	20	11/03/2016	20.6
31	Gamir	2	2	2	Control	30	11/03/2016	20.9
32	Gamir	2	2	2	Control	40	11/03/2016	19.3
33	Gamir	2	2	3	Control	10	11/03/2016	15.0
34	Gamir	2	2	3	Control	20	11/03/2016	25.4
35	Gamir	2	2	3	Control	30	11/03/2016	25.1
36	Gamir	2	2	3	Control	40	11/03/2016	23.0
37	Gamir	2	2	4	Control	10	11/03/2016	20.8
38	Gamir	2	2	4	Control	20	11/03/2016	17.7
39	Gamir	2	2	4	Control	30	11/03/2016	17.9
40	Gamir	2	2	4	Control	40	11/03/2016	17.8
41	Gamir	2	2	5	Control	10	11/03/2016	NA
42	Gamir	2	2	5	Control	20	11/03/2016	NA
43	Gamir	2	2	5	Control	30	11/03/2016	NA
44	Gamir	2	2	5	Control	40	11/03/2016	NA
45	Gamir	2	2	6	Control	10	11/03/2016	NA
46	Gamir	2	2	6	Control	20	11/03/2016	NA
47	Gamir	2	2	6	Control	30	11/03/2016	NA
48	Gamir	2	2	6	Control	40	11/03/2016	NA
49	Gamir	2	3	1	Drought	10	11/03/2016	28.0
50	Gamir	2	3	1	Drought	20	11/03/2016	24.4
51	Gamir	2	3	1	Drought	30	11/03/2016	28.3
52	Gamir	2	3	1	Drought	40	11/03/2016	29.9
53	Gamir	2	3	2	Drought	10	11/03/2016	21.9
54	Gamir	2	3	2	Drought	20	11/03/2016	24.4
55	Gamir	2	3	2	Drought	30	11/03/2016	23.3
56	Gamir	2	3	2	Drought	40	11/03/2016	23.6
57	Gamir	2	3	3	Drought	10	11/03/2016	21.1
58	Gamir	2	3	3	Drought	20	11/03/2016	21.0
59	Gamir	2	3	3	Drought	30	11/03/2016	18.5
60	Gamir	2	3	3	Drought	40	11/03/2016	18.2
61	Gamir	2	3	4	Drought	10	11/03/2016	20.9
62	Gamir	2	3	4	Drought	20	11/03/2016	17.1
63	Gamir	2	3	4	Drought	30	11/03/2016	28.9
64	Gamir	2	3	4	Drought	40	11/03/2016	22.0
65	Gamir	2	3	5	Drought	10	11/03/2016	NA
66	Gamir	2	3	5	Drought	20	11/03/2016	NA
67	Gamir	2	3	5	Drought	30	11/03/2016	NA
68	Gamir	2	3	5	Drought	40	11/03/2016	NA
69	Gamir	2	3	6	Drought	10	11/03/2016	NA
70	Gamir	2	3	6	Drought	20	11/03/2016	NA
71	Gamir	2	3	6	Drought	30	11/03/2016	NA
72	Gamir	2	3	6	Drought	40	11/03/2016	NA
73	Gamir	3	4	1	Drought	10	11/03/2016	24.5
74	Gamir	3	4	1	Drought	20	11/03/2016	27.0
75	Gamir	3	4	1	Drought	30	11/03/2016	22.6
76	Gamir	3	4	1	Drought	40	11/03/2016	24.3
77	Gamir	3	4	2	Drought	10	11/03/2016	25.4
78	Gamir	3	4	2	Drought	20	11/03/2016	24.2
79	Gamir	3	4	2	Drought	30	11/03/2016	25.7
80	Gamir	3	4	2	Drought	40	11/03/2016	25.9
81	Gamir	3	4	3	Drought	10	11/03/2016	14.8
82	Gamir	3	4	3	Drought	20	11/03/2016	19.0
83	Gamir	3	4	3	Drought	30	11/03/2016	24.4
84	Gamir	3	4	3	Drought	40	11/03/2016	21.1
85	Gamir	3	4	4	Drought	10	11/03/2016	26.3
86	Gamir	3	4	4	Drought	20	11/03/2016	20.9
87	Gamir	3	4	4	Drought	30	11/03/2016	17.2
88	Gamir	3	4	4	Drought	40	11/03/2016	16.6
89	Gamir	3	4	5	Drought	10	11/03/2016	NA
90	Gamir	3	4	5	Drought	20	11/03/2016	NA
91	Gamir	3	4	5	Drought	30	11/03/2016	NA
92	Gamir	3	4	5	Drought	40	11/03/2016	NA
93	Gamir	3	4	6	Drought	10	11/03/2016	NA
94	Gamir	3	4	6	Drought	20	11/03/2016	NA
95	Gamir	3	4	6	Drought	30	11/03/2016	NA
96	Gamir	3	4	6	Drought	40	11/03/2016	NA
97	Gamir	3	5	1	Control	10	11/03/2016	21.2
98	Gamir	3	5	1	Control	20	11/03/2016	23.7
99	Gamir	3	5	1	Control	30	11/03/2016	25.1
100	Gamir	3	5	1	Control	40	11/03/2016	28.0
101	Gamir	3	5	2	Control	10	11/03/2016	17.0
102	Gamir	3	5	2	Control	20	11/03/2016	15.6
103	Gamir	3	5	2	Control	30	11/03/2016	16.0
104	Gamir	3	5	2	Control	40	11/03/2016	13.7
105	Gamir	3	5	3	Control	10	11/03/2016	16.6
106	Gamir	3	5	3	Control	20	11/03/2016	27.9
107	Gamir	3	5	3	Control	30	11/03/2016	29.6
108	Gamir	3	5	3	Control	40	11/03/2016	25.7
109	Gamir	3	5	4	Control	10	11/03/2016	24.3
110	Gamir	3	5	4	Control	20	11/03/2016	22.6
111	Gamir	3	5	4	Control	30	11/03/2016	30.3
112	Gamir	3	5	4	Control	40	11/03/2016	24.7
113	Gamir	3	5	5	Control	10	11/03/2016	NA
114	Gamir	3	5	5	Control	20	11/03/2016	NA
115	Gamir	3	5	5	Control	30	11/03/2016	NA
116	Gamir	3	5	5	Control	40	11/03/2016	NA
117	Gamir	3	5	6	Control	10	11/03/2016	NA
118	Gamir	3	5	6	Control	20	11/03/2016	NA
119	Gamir	3	5	6	Control	30	11/03/2016	NA
120	Gamir	3	5	6	Control	40	11/03/2016	NA
121	Gamir	1	6	1	Drought	10	11/03/2016	24.3
122	Gamir	1	6	1	Drought	20	11/03/2016	25.2
123	Gamir	1	6	1	Drought	30	11/03/2016	21.2
124	Gamir	1	6	1	Drought	40	11/03/2016	21.4
125	Gamir	1	6	2	Drought	10	11/03/2016	25.7
126	Gamir	1	6	2	Drought	20	11/03/2016	25.0
127	Gamir	1	6	2	Drought	30	11/03/2016	17.1
128	Gamir	1	6	2	Drought	40	11/03/2016	22.4
129	Gamir	1	6	3	Drought	10	11/03/2016	19.6
130	Gamir	1	6	3	Drought	20	11/03/2016	15.4
131	Gamir	1	6	3	Drought	30	11/03/2016	22.6
132	Gamir	1	6	3	Drought	40	11/03/2016	16.0
133	Gamir	1	6	4	Drought	10	11/03/2016	23.1
134	Gamir	1	6	4	Drought	20	11/03/2016	20.8
135	Gamir	1	6	4	Drought	30	11/03/2016	17.4
136	Gamir	1	6	4	Drought	40	11/03/2016	16.1
137	Gamir	1	6	5	Drought	10	11/03/2016	NA
138	Gamir	1	6	5	Drought	20	11/03/2016	NA
139	Gamir	1	6	5	Drought	30	11/03/2016	NA
140	Gamir	1	6	5	Drought	40	11/03/2016	NA
141	Gamir	1	6	6	Drought	10	11/03/2016	NA
142	Gamir	1	6	6	Drought	20	11/03/2016	NA
143	Gamir	1	6	6	Drought	30	11/03/2016	NA
144	Gamir	1	6	6	Drought	40	11/03/2016	NA
1	Gamir	1	1	1	Control	10	06/04/2016	31.3
2	Gamir	1	1	1	Control	20	06/04/2016	33.8
3	Gamir	1	1	1	Control	30	06/04/2016	31.2
4	Gamir	1	1	1	Control	40	06/04/2016	30.3
5	Gamir	1	1	2	Control	10	06/04/2016	29.8
6	Gamir	1	1	2	Control	20	06/04/2016	28.3
7	Gamir	1	1	2	Control	30	06/04/2016	31.4
8	Gamir	1	1	2	Control	40	06/04/2016	28.3
9	Gamir	1	1	3	Control	10	06/04/2016	24.0
10	Gamir	1	1	3	Control	20	06/04/2016	26.5
11	Gamir	1	1	3	Control	30	06/04/2016	31.9
12	Gamir	1	1	3	Control	40	06/04/2016	31.2
13	Gamir	1	1	4	Control	10	06/04/2016	31.9
14	Gamir	1	1	4	Control	20	06/04/2016	26.5
15	Gamir	1	1	4	Control	30	06/04/2016	25.6
16	Gamir	1	1	4	Control	40	06/04/2016	32.6
17	Gamir	1	1	5	Control	10	06/04/2016	NA
18	Gamir	1	1	5	Control	20	06/04/2016	NA
19	Gamir	1	1	5	Control	30	06/04/2016	NA
20	Gamir	1	1	5	Control	40	06/04/2016	NA
21	Gamir	1	1	6	Control	10	06/04/2016	NA
22	Gamir	1	1	6	Control	20	06/04/2016	NA
23	Gamir	1	1	6	Control	30	06/04/2016	NA
24	Gamir	1	1	6	Control	40	06/04/2016	NA
25	Gamir	2	2	1	Control	10	06/04/2016	28.0
26	Gamir	2	2	1	Control	20	06/04/2016	28.5
27	Gamir	2	2	1	Control	30	06/04/2016	33.0
28	Gamir	2	2	1	Control	40	06/04/2016	34.1
29	Gamir	2	2	2	Control	10	06/04/2016	30.4
30	Gamir	2	2	2	Control	20	06/04/2016	25.5
31	Gamir	2	2	2	Control	30	06/04/2016	28.2
32	Gamir	2	2	2	Control	40	06/04/2016	31.5
33	Gamir	2	2	3	Control	10	06/04/2016	21.1
34	Gamir	2	2	3	Control	20	06/04/2016	32.2
35	Gamir	2	2	3	Control	30	06/04/2016	38.3
36	Gamir	2	2	3	Control	40	06/04/2016	40.9
37	Gamir	2	2	4	Control	10	06/04/2016	22.0
38	Gamir	2	2	4	Control	20	06/04/2016	22.3
39	Gamir	2	2	4	Control	30	06/04/2016	24.3
40	Gamir	2	2	4	Control	40	06/04/2016	26.4
41	Gamir	2	2	5	Control	10	06/04/2016	NA
42	Gamir	2	2	5	Control	20	06/04/2016	NA
43	Gamir	2	2	5	Control	30	06/04/2016	NA
44	Gamir	2	2	5	Control	40	06/04/2016	NA
45	Gamir	2	2	6	Control	10	06/04/2016	NA
46	Gamir	2	2	6	Control	20	06/04/2016	NA
47	Gamir	2	2	6	Control	30	06/04/2016	NA
48	Gamir	2	2	6	Control	40	06/04/2016	NA
49	Gamir	2	3	1	Drought	10	06/04/2016	38.3
50	Gamir	2	3	1	Drought	20	06/04/2016	37.1
51	Gamir	2	3	1	Drought	30	06/04/2016	37.9
52	Gamir	2	3	1	Drought	40	06/04/2016	36.9
53	Gamir	2	3	2	Drought	10	06/04/2016	23.8
54	Gamir	2	3	2	Drought	20	06/04/2016	26.5
55	Gamir	2	3	2	Drought	30	06/04/2016	27.8
56	Gamir	2	3	2	Drought	40	06/04/2016	30.3
57	Gamir	2	3	3	Drought	10	06/04/2016	31.5
58	Gamir	2	3	3	Drought	20	06/04/2016	28.0
59	Gamir	2	3	3	Drought	30	06/04/2016	29.1
60	Gamir	2	3	3	Drought	40	06/04/2016	34.1
61	Gamir	2	3	4	Drought	10	06/04/2016	37.3
62	Gamir	2	3	4	Drought	20	06/04/2016	32.7
63	Gamir	2	3	4	Drought	30	06/04/2016	38.2
64	Gamir	2	3	4	Drought	40	06/04/2016	35.8
65	Gamir	2	3	5	Drought	10	06/04/2016	NA
66	Gamir	2	3	5	Drought	20	06/04/2016	NA
67	Gamir	2	3	5	Drought	30	06/04/2016	NA
68	Gamir	2	3	5	Drought	40	06/04/2016	NA
69	Gamir	2	3	6	Drought	10	06/04/2016	NA
70	Gamir	2	3	6	Drought	20	06/04/2016	NA
71	Gamir	2	3	6	Drought	30	06/04/2016	NA
72	Gamir	2	3	6	Drought	40	06/04/2016	NA
73	Gamir	3	4	1	Drought	10	06/04/2016	26.8
74	Gamir	3	4	1	Drought	20	06/04/2016	28.7
75	Gamir	3	4	1	Drought	30	06/04/2016	25.5
76	Gamir	3	4	1	Drought	40	06/04/2016	27.3
77	Gamir	3	4	2	Drought	10	06/04/2016	28.3
78	Gamir	3	4	2	Drought	20	06/04/2016	26.3
79	Gamir	3	4	2	Drought	30	06/04/2016	27.9
80	Gamir	3	4	2	Drought	40	06/04/2016	28.1
81	Gamir	3	4	3	Drought	10	06/04/2016	17.4
82	Gamir	3	4	3	Drought	20	06/04/2016	20.2
83	Gamir	3	4	3	Drought	30	06/04/2016	26.2
84	Gamir	3	4	3	Drought	40	06/04/2016	22.3
85	Gamir	3	4	4	Drought	10	06/04/2016	28.2
86	Gamir	3	4	4	Drought	20	06/04/2016	22.4
87	Gamir	3	4	4	Drought	30	06/04/2016	15.7
88	Gamir	3	4	4	Drought	40	06/04/2016	14.8
89	Gamir	3	4	5	Drought	10	06/04/2016	NA
90	Gamir	3	4	5	Drought	20	06/04/2016	NA
91	Gamir	3	4	5	Drought	30	06/04/2016	NA
92	Gamir	3	4	5	Drought	40	06/04/2016	NA
93	Gamir	3	4	6	Drought	10	06/04/2016	NA
94	Gamir	3	4	6	Drought	20	06/04/2016	NA
95	Gamir	3	4	6	Drought	30	06/04/2016	NA
96	Gamir	3	4	6	Drought	40	06/04/2016	NA
97	Gamir	3	5	1	Control	10	06/04/2016	27.2
98	Gamir	3	5	1	Control	20	06/04/2016	29.5
99	Gamir	3	5	1	Control	30	06/04/2016	39.1
100	Gamir	3	5	1	Control	40	06/04/2016	40.3
101	Gamir	3	5	2	Control	10	06/04/2016	24.1
102	Gamir	3	5	2	Control	20	06/04/2016	28.1
103	Gamir	3	5	2	Control	30	06/04/2016	29.7
104	Gamir	3	5	2	Control	40	06/04/2016	25.6
105	Gamir	3	5	3	Control	10	06/04/2016	18.8
106	Gamir	3	5	3	Control	20	06/04/2016	32.8
107	Gamir	3	5	3	Control	30	06/04/2016	34.6
108	Gamir	3	5	3	Control	40	06/04/2016	28.1
109	Gamir	3	5	4	Control	10	06/04/2016	25.8
110	Gamir	3	5	4	Control	20	06/04/2016	24.5
111	Gamir	3	5	4	Control	30	06/04/2016	32.8
112	Gamir	3	5	4	Control	40	06/04/2016	27.3
113	Gamir	3	5	5	Control	10	06/04/2016	NA
114	Gamir	3	5	5	Control	20	06/04/2016	NA
115	Gamir	3	5	5	Control	30	06/04/2016	NA
116	Gamir	3	5	5	Control	40	06/04/2016	NA
117	Gamir	3	5	6	Control	10	06/04/2016	NA
118	Gamir	3	5	6	Control	20	06/04/2016	NA
119	Gamir	3	5	6	Control	30	06/04/2016	NA
120	Gamir	3	5	6	Control	40	06/04/2016	NA
121	Gamir	1	6	1	Drought	10	06/04/2016	28.6
122	Gamir	1	6	1	Drought	20	06/04/2016	27.5
123	Gamir	1	6	1	Drought	30	06/04/2016	23.6
124	Gamir	1	6	1	Drought	40	06/04/2016	23.4
125	Gamir	1	6	2	Drought	10	06/04/2016	28.8
126	Gamir	1	6	2	Drought	20	06/04/2016	27.7
127	Gamir	1	6	2	Drought	30	06/04/2016	20.7
128	Gamir	1	6	2	Drought	40	06/04/2016	26.2
129	Gamir	1	6	3	Drought	10	06/04/2016	23.0
130	Gamir	1	6	3	Drought	20	06/04/2016	17.1
131	Gamir	1	6	3	Drought	30	06/04/2016	24.7
132	Gamir	1	6	3	Drought	40	06/04/2016	17.7
133	Gamir	1	6	4	Drought	10	06/04/2016	26.5
134	Gamir	1	6	4	Drought	20	06/04/2016	22.6
135	Gamir	1	6	4	Drought	30	06/04/2016	18.5
136	Gamir	1	6	4	Drought	40	06/04/2016	16.0
137	Gamir	1	6	5	Drought	10	06/04/2016	NA
138	Gamir	1	6	5	Drought	20	06/04/2016	NA
139	Gamir	1	6	5	Drought	30	06/04/2016	NA
140	Gamir	1	6	5	Drought	40	06/04/2016	NA
141	Gamir	1	6	6	Drought	10	06/04/2016	NA
142	Gamir	1	6	6	Drought	20	06/04/2016	NA
143	Gamir	1	6	6	Drought	30	06/04/2016	NA
144	Gamir	1	6	6	Drought	40	06/04/2016	NA
1	Gamir	1	1	1	Control	10	25/4/2016	28.8
2	Gamir	1	1	1	Control	20	25/4/2016	32.7
3	Gamir	1	1	1	Control	30	25/4/2016	30.6
4	Gamir	1	1	1	Control	40	25/4/2016	30.1
5	Gamir	1	1	2	Control	10	25/4/2016	29.1
6	Gamir	1	1	2	Control	20	25/4/2016	27.6
7	Gamir	1	1	2	Control	30	25/4/2016	30.6
8	Gamir	1	1	2	Control	40	25/4/2016	27.9
9	Gamir	1	1	3	Control	10	25/4/2016	23.3
10	Gamir	1	1	3	Control	20	25/4/2016	24.3
11	Gamir	1	1	3	Control	30	25/4/2016	30.4
12	Gamir	1	1	3	Control	40	25/4/2016	31.1
13	Gamir	1	1	4	Control	10	25/4/2016	31.1
14	Gamir	1	1	4	Control	20	25/4/2016	26.2
15	Gamir	1	1	4	Control	30	25/4/2016	25.5
16	Gamir	1	1	4	Control	40	25/4/2016	32.2
17	Gamir	1	1	5	Control	10	25/4/2016	NA
18	Gamir	1	1	5	Control	20	25/4/2016	NA
19	Gamir	1	1	5	Control	30	25/4/2016	NA
20	Gamir	1	1	5	Control	40	25/4/2016	NA
21	Gamir	1	1	6	Control	10	25/4/2016	NA
22	Gamir	1	1	6	Control	20	25/4/2016	NA
23	Gamir	1	1	6	Control	30	25/4/2016	NA
24	Gamir	1	1	6	Control	40	25/4/2016	NA
25	Gamir	2	2	1	Control	10	25/4/2016	26.0
26	Gamir	2	2	1	Control	20	25/4/2016	26.6
27	Gamir	2	2	1	Control	30	25/4/2016	31.0
28	Gamir	2	2	1	Control	40	25/4/2016	33.8
29	Gamir	2	2	2	Control	10	25/4/2016	29.6
30	Gamir	2	2	2	Control	20	25/4/2016	26.1
31	Gamir	2	2	2	Control	30	25/4/2016	28.8
32	Gamir	2	2	2	Control	40	25/4/2016	29.9
33	Gamir	2	2	3	Control	10	25/4/2016	19.8
34	Gamir	2	2	3	Control	20	25/4/2016	32.4
35	Gamir	2	2	3	Control	30	25/4/2016	38.0
36	Gamir	2	2	3	Control	40	25/4/2016	36.5
37	Gamir	2	2	4	Control	10	25/4/2016	20.8
38	Gamir	2	2	4	Control	20	25/4/2016	22.7
39	Gamir	2	2	4	Control	30	25/4/2016	25.9
40	Gamir	2	2	4	Control	40	25/4/2016	26.2
41	Gamir	2	2	5	Control	10	25/4/2016	NA
42	Gamir	2	2	5	Control	20	25/4/2016	NA
43	Gamir	2	2	5	Control	30	25/4/2016	NA
44	Gamir	2	2	5	Control	40	25/4/2016	NA
45	Gamir	2	2	6	Control	10	25/4/2016	NA
46	Gamir	2	2	6	Control	20	25/4/2016	NA
47	Gamir	2	2	6	Control	30	25/4/2016	NA
48	Gamir	2	2	6	Control	40	25/4/2016	NA
49	Gamir	2	3	1	Drought	10	25/4/2016	39.1
50	Gamir	2	3	1	Drought	20	25/4/2016	37.2
51	Gamir	2	3	1	Drought	30	25/4/2016	38.1
52	Gamir	2	3	1	Drought	40	25/4/2016	36.7
53	Gamir	2	3	2	Drought	10	25/4/2016	23.1
54	Gamir	2	3	2	Drought	20	25/4/2016	26.2
55	Gamir	2	3	2	Drought	30	25/4/2016	26.4
56	Gamir	2	3	2	Drought	40	25/4/2016	29.1
57	Gamir	2	3	3	Drought	10	25/4/2016	29.1
58	Gamir	2	3	3	Drought	20	25/4/2016	27.9
59	Gamir	2	3	3	Drought	30	25/4/2016	27.2
60	Gamir	2	3	3	Drought	40	25/4/2016	31.9
61	Gamir	2	3	4	Drought	10	25/4/2016	35.5
62	Gamir	2	3	4	Drought	20	25/4/2016	33.7
63	Gamir	2	3	4	Drought	30	25/4/2016	37.7
64	Gamir	2	3	4	Drought	40	25/4/2016	35.5
65	Gamir	2	3	5	Drought	10	25/4/2016	NA
66	Gamir	2	3	5	Drought	20	25/4/2016	NA
67	Gamir	2	3	5	Drought	30	25/4/2016	NA
68	Gamir	2	3	5	Drought	40	25/4/2016	NA
69	Gamir	2	3	6	Drought	10	25/4/2016	NA
70	Gamir	2	3	6	Drought	20	25/4/2016	NA
71	Gamir	2	3	6	Drought	30	25/4/2016	NA
72	Gamir	2	3	6	Drought	40	25/4/2016	NA
73	Gamir	3	4	1	Drought	10	25/4/2016	24.8
74	Gamir	3	4	1	Drought	20	25/4/2016	27.6
75	Gamir	3	4	1	Drought	30	25/4/2016	23.2
76	Gamir	3	4	1	Drought	40	25/4/2016	24.6
77	Gamir	3	4	2	Drought	10	25/4/2016	25.6
78	Gamir	3	4	2	Drought	20	25/4/2016	24.7
79	Gamir	3	4	2	Drought	30	25/4/2016	26.3
80	Gamir	3	4	2	Drought	40	25/4/2016	26.4
81	Gamir	3	4	3	Drought	10	25/4/2016	15.1
82	Gamir	3	4	3	Drought	20	25/4/2016	19.0
83	Gamir	3	4	3	Drought	30	25/4/2016	25.1
84	Gamir	3	4	3	Drought	40	25/4/2016	21.5
85	Gamir	3	4	4	Drought	10	25/4/2016	26.4
86	Gamir	3	4	4	Drought	20	25/4/2016	20.9
87	Gamir	3	4	4	Drought	30	25/4/2016	15.5
88	Gamir	3	4	4	Drought	40	25/4/2016	14.8
89	Gamir	3	4	5	Drought	10	25/4/2016	NA
